loss,mape,val_loss,val_mape
0.06308342516422272,642916.125,0.024617483839392662,115.7009506225586
0.0253800917416811,189417.484375,0.020417865365743637,82.42984008789062
0.020574901252985,75888.375,0.010023416019976139,30.585874557495117
0.017291121184825897,149206.25,0.017817018553614616,30.3011417388916
0.018537944182753563,123197.984375,0.009419210255146027,24.919946670532227
0.017709463834762573,204406.5625,0.010052966885268688,25.520357131958008
0.013524198904633522,134700.515625,0.007835683412849903,23.72591209411621
0.015428776852786541,151463.859375,0.016050051897764206,48.99760818481445
0.013121682219207287,125328.453125,0.008838954381644726,38.072505950927734
0.01653885841369629,128598.0,0.009582951664924622,42.915069580078125
0.01221003569662571,89359.828125,0.009343755431473255,35.577911376953125
0.01482333242893219,142736.03125,0.009365847334265709,35.094974517822266
0.013866285793483257,116851.2890625,0.009364553727209568,38.17466735839844
0.011851516552269459,98403.8515625,0.006717038806527853,33.08808517456055
0.013463713228702545,95828.7109375,0.006891924422234297,27.863994598388672
0.010142385959625244,92502.859375,0.014227321371436119,62.52840805053711
0.014808940701186657,136212.21875,0.005465723108500242,24.749929428100586
0.011098405346274376,75232.328125,0.0157303549349308,38.290985107421875
0.012190903536975384,142583.109375,0.005172715988010168,22.272043228149414
0.014106538146734238,143083.921875,0.006798163987696171,25.01373863220215
0.009539020247757435,94323.2109375,0.0056503452360630035,20.16625213623047
0.012858930975198746,73478.9765625,0.00637812027707696,23.114336013793945
0.008519266732037067,173926.828125,0.005802868399769068,27.89401626586914
0.01394801028072834,53950.6875,0.005106784403324127,19.251949310302734
0.009095449000597,128109.703125,0.011317144148051739,30.36183738708496
0.01205103937536478,84148.296875,0.0047593675553798676,22.681913375854492
0.010245871730148792,89826.96875,0.00514837633818388,20.869020462036133
0.010743219405412674,71068.890625,0.0068239858373999596,29.573284149169922
0.010340562090277672,57919.9921875,0.005145453382283449,22.027868270874023
0.009329424239695072,74035.9609375,0.00797792337834835,39.075138092041016
0.011118827387690544,113705.7421875,0.008226525969803333,35.95436096191406
0.008091396652162075,80476.7109375,0.004460865166038275,22.337247848510742
0.011139319278299809,72760.6015625,0.005045521538704634,18.782772064208984
0.007347417064011097,99845.9375,0.004889144562184811,18.3427734375
0.011931500397622585,102713.3984375,0.005694049410521984,21.186113357543945
0.007700505666434765,67270.1171875,0.005333081819117069,18.778467178344727
0.010044137947261333,99966.6640625,0.00458490289747715,18.34055519104004
0.009325182065367699,63537.83984375,0.00531228119507432,19.615570068359375
0.008412941358983517,95657.0703125,0.0068394956178963184,24.60601043701172
0.007874611765146255,57137.34375,0.006970338523387909,26.497417449951172
0.007450335193425417,55342.5078125,0.007513718213886023,20.90462875366211
0.010685598477721214,93152.671875,0.00722515769302845,22.318193435668945
0.007368864957243204,71967.265625,0.004412873648107052,21.114044189453125
0.010254528373479843,104806.828125,0.005770558957010508,22.127403259277344
0.006727518979460001,73973.1796875,0.006372520234435797,35.48675537109375
0.008658921346068382,71498.890625,0.0059052035212516785,23.902982711791992
0.007601231336593628,58657.4375,0.004812953993678093,26.968948364257812
0.00954449363052845,78843.2890625,0.0060281031765043736,23.95809555053711
0.006301787216216326,61804.0390625,0.0051200794987380505,32.090911865234375
0.008646777831017971,88497.1484375,0.004317969549447298,19.257949829101562
0.007181484252214432,89251.5078125,0.007951326668262482,33.2360725402832
0.007536883465945721,79328.3046875,0.004443301819264889,24.590835571289062
0.007726298179477453,97438.015625,0.011845254339277744,52.939205169677734
0.006898614577949047,66767.90625,0.004155870992690325,19.901596069335938
