loss,mape,val_loss,val_mape
0.06946435570716858,97410.0234375,0.02865223027765751,265.4329833984375
0.03738445043563843,116530.484375,0.03241199627518654,215.40086364746094
0.023436617106199265,31472.6953125,0.03580748662352562,183.2920684814453
0.024887705221772194,71185.1640625,0.014686133712530136,43.76377487182617
0.01886105351150036,41385.92578125,0.013177002780139446,40.90387725830078
0.018273713067173958,33631.296875,0.020086027681827545,209.7190704345703
0.02170436456799507,14473.240234375,0.014209604822099209,48.6956901550293
0.018698208034038544,25465.16796875,0.012056606821715832,52.89805221557617
0.017255712300539017,18703.421875,0.013083470053970814,73.0102767944336
0.015486681833863258,28436.853515625,0.02522585354745388,259.9684143066406
0.019093476235866547,26871.701171875,0.016686899587512016,33.413143157958984
0.016159318387508392,10066.318359375,0.013204249553382397,50.208221435546875
0.015058353543281555,8191.98388671875,0.00985778495669365,60.007476806640625
0.014088887721300125,14124.1943359375,0.01191780250519514,96.89693450927734
0.012233479879796505,21067.443359375,0.007995817810297012,59.97152328491211
0.015066877007484436,24979.0703125,0.011348496191203594,93.5490493774414
0.0125211076810956,26283.546875,0.01357853040099144,134.44357299804688
0.011416731402277946,45498.8203125,0.01394104678183794,124.91363525390625
0.010438448749482632,23314.62109375,0.010331448167562485,25.920005798339844
0.009331155568361282,17241.80078125,0.01436335127800703,46.00773620605469
0.012105561792850494,15688.1767578125,0.009726402349770069,72.11042785644531
0.007688129786401987,20210.033203125,0.012824865989387035,107.0544204711914
0.009653288871049881,16721.189453125,0.006179122719913721,24.367300033569336
0.010521482676267624,8409.91796875,0.004835152067244053,25.1059513092041
0.008476454764604568,12475.3720703125,0.005260482430458069,25.682632446289062
0.0071890573017299175,10546.0615234375,0.009065636433660984,49.686492919921875
0.008895302191376686,29937.53125,0.008585569448769093,73.56433868408203
0.007869124412536621,20365.849609375,0.010397571139037609,32.870670318603516
0.007507866248488426,19679.775390625,0.005345842335373163,53.06840133666992
0.0071440525352954865,11651.05859375,0.0074793491512537,51.49797439575195
0.00727203069254756,19021.484375,0.008662699721753597,38.683773040771484
0.006773311644792557,10769.8984375,0.006505799014121294,38.70718002319336
0.007190072908997536,43200.09765625,0.010475763119757175,73.55219268798828
0.006193547043949366,13579.1962890625,0.01203994732350111,44.13762283325195
0.00748228095471859,10887.4765625,0.01010920200496912,138.5800018310547
0.007124189753085375,49510.4140625,0.00671619176864624,44.776153564453125
0.006447195541113615,25981.76171875,0.004893637262284756,30.50404167175293
0.00512521481141448,8355.962890625,0.0049315509386360645,36.058624267578125
0.006101159378886223,13446.6376953125,0.006047507282346487,21.12074851989746
0.0073673902079463005,36943.71875,0.004172962624579668,25.209421157836914
0.004814743064343929,13819.62890625,0.007506454363465309,26.912200927734375
0.006911368574947119,5724.94189453125,0.004675359930843115,43.18499755859375
0.005388217978179455,25889.439453125,0.004613929428160191,44.18159103393555
0.005827474873512983,25323.23828125,0.0036383867263793945,24.46116065979004
0.005661369301378727,8581.1015625,0.003443576395511627,18.705093383789062
0.004891972057521343,9215.33203125,0.006616016384214163,29.724868774414062
0.005708752665668726,8082.32763671875,0.003216782584786415,30.890161514282227
0.0045945532619953156,8327.060546875,0.0039842561818659306,48.20648193359375
0.005306490231305361,8837.4609375,0.004174536094069481,18.181377410888672
0.00468416977673769,9222.6865234375,0.0038436977192759514,23.48587989807129
